VOTOS,PORCENTAJE,CARGO_POSTULADO,ESTADO,MUNICIPIO,PARROQUIA,CENTRO,CENTRO_NOMBRE,MESA,ADJUDICADO,PRIMER_NOMBRE,PRIMER_APELLIDO,PORCENTAJE_ABSTENCIÓN,PORCENTAJE_ACTAS,PORCENTAJE_ACTAS_ESCRUTADAS,PORCENTAJE_ACTAS_VÁLIDAS,PORCENTAJE_ELECTORES_ACTAS_TX,PORCENTAJE_ELECTORES_INSCRITOS,PORCENTAJE_VOTANTES_ESCRUTADOS,PORCENTAJE_VOTOS_ESCRUTADOS,PORCENTAJE_VOTOS_NULOS,PORCENTAJE_VOTOS_VÁLIDOS,VOTOS_ABSTENCIÓN,VOTOS_ACTAS,VOTOS_ACTAS_ESCRUTADAS,VOTOS_ACTAS_VÁLIDAS,VOTOS_ELECTORES_ACTAS_TX,VOTOS_ELECTORES_INSCRITOS,VOTOS_VOTANTES_ESCRUTADOS,VOTOS_ESCRUTADOS,VOTOS_NULOS,VOTOS_VÁLIDOS
87,24.30%,ALCALDE,16,10,1,161001001,ESCUELA BOLIVARIANA ATAPAIMA,4,NO,MARTIN,PIERUZZINI,50.82%,100%,100%,100%,100%,100%,49.18%,100%,0.83%,99.17%,373,1,1,1,734,734,361,361,3,358
14,3.91%,ALCALDE,16,10,1,161001001,ESCUELA BOLIVARIANA ATAPAIMA,4,NO,ARTIGAS,JULIA,50.82%,100%,100%,100%,100%,100%,49.18%,100%,0.83%,99.17%,373,1,1,1,734,734,361,361,3,358
10,2.79%,ALCALDE,16,10,1,161001001,ESCUELA BOLIVARIANA ATAPAIMA,4,NO,ALFREDO,COLMENAREZ,50.82%,100%,100%,100%,100%,100%,49.18%,100%,0.83%,99.17%,373,1,1,1,734,734,361,361,3,358
1,0.28%,ALCALDE,16,10,1,161001001,ESCUELA BOLIVARIANA ATAPAIMA,4,NO,WILLIAN,CALDERA,50.82%,100%,100%,100%,100%,100%,49.18%,100%,0.83%,99.17%,373,1,1,1,734,734,361,361,3,358
0,0.00%,ALCALDE,16,10,1,161001001,ESCUELA BOLIVARIANA ATAPAIMA,4,NO,SAMUEL,VIRGUEZ,50.82%,100%,100%,100%,100%,100%,49.18%,100%,0.83%,99.17%,373,1,1,1,734,734,361,361,3,358
92,58.97%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,SI,PRIMITIVO,CEDEÑO,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
55,35.26%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,ANTONIA,MUÑOZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
4,2.56%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,JOSE,RUIZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
3,1.92%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,MARIA,MARTINEZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
2,1.28%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,GONZALEZ,ORNOBIS,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
0,0.00%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,HERMES,CORTEZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
0,0.00%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,YMARA,GARCIA,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
0,0.00%,GOBERNADOR,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,SIMON,BRICEÑO,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0.64%,99.36%,62,1,1,1,219,219,157,157,1,156
93,59.24%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,SI,HEIZEL,CEBALLOS,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
58,36.94%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,PEREZ,EXGLIMAR,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
3,1.91%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,MARTIN,PIERUZZINI,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
2,1.27%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,ARTIGAS,JULIA,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
1,0.64%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,ALFREDO,COLMENAREZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
0,0.00%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,WILLIAN,CALDERA,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
0,0.00%,ALCALDE,16,10,1,161001015,ESCUELA BOLIVARIANA EL HATICO,1,NO,SAMUEL,VIRGUEZ,28.31%,100%,100%,100%,100%,100%,71.69%,100%,0%,100%,62,1,1,1,219,219,157,157,0,157
247,62.22%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,SI,PRIMITIVO,CEDEÑO,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
118,29.72%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,ANTONIA,MUÑOZ,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
22,5.54%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,MARIA,MARTINEZ,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
5,1.26%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,JOSE,RUIZ,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
4,1.01%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,GONZALEZ,ORNOBIS,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
1,0.25%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,YMARA,GARCIA,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
0,0.00%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,HERMES,CORTEZ,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
0,0.00%,GOBERNADOR,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,SIMON,BRICEÑO,34%,100%,100%,100%,100%,100%,66%,100%,0.25%,99.75%,205,1,1,1,603,603,398,398,1,397
248,62.31%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,SI,HEIZEL,CEBALLOS,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
117,29.40%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,PEREZ,EXGLIMAR,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
22,5.53%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,MARTIN,PIERUZZINI,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
7,1.76%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,ALFREDO,COLMENAREZ,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
4,1.01%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,ARTIGAS,JULIA,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
0,0.00%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,WILLIAN,CALDERA,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
0,0.00%,ALCALDE,16,10,1,161001008,ESCUELA BOLIVARIANA LA ESPERANZA,1,NO,SAMUEL,VIRGUEZ,34%,100%,100%,100%,100%,100%,66%,100%,0%,100%,205,1,1,1,603,603,398,398,0,398
122,72.19%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,SI,PRIMITIVO,CEDEÑO,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
22,13.02%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,ANTONIA,MUÑOZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
21,12.43%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,MARIA,MARTINEZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
3,1.78%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,JOSE,RUIZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
1,0.59%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,GONZALEZ,ORNOBIS,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
0,0.00%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,HERMES,CORTEZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
0,0.00%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,YMARA,GARCIA,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
0,0.00%,GOBERNADOR,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,SIMON,BRICEÑO,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
121,71.60%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,SI,HEIZEL,CEBALLOS,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
24,14.20%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,PEREZ,EXGLIMAR,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
22,13.02%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,MARTIN,PIERUZZINI,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
1,0.59%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,ALFREDO,COLMENAREZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
1,0.59%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,ARTIGAS,JULIA,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
0,0.00%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,WILLIAN,CALDERA,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
0,0.00%,ALCALDE,16,10,1,161001018,ESCUELA BOLIVARIANA MAZATO,1,NO,SAMUEL,VIRGUEZ,19.14%,100%,100%,100%,100%,100%,80.86%,100%,0%,100%,40,1,1,1,209,209,169,169,0,169
219,54.61%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,SI,PRIMITIVO,CEDEÑO,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
142,35.41%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,ANTONIA,MUÑOZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
34,8.48%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,MARIA,MARTINEZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
4,1.00%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,JOSE,RUIZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
2,0.50%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,GONZALEZ,ORNOBIS,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
0,0.00%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,HERMES,CORTEZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
0,0.00%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,YMARA,GARCIA,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
0,0.00%,GOBERNADOR,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,SIMON,BRICEÑO,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0.74%,99.26%,192,1,1,1,596,596,404,404,3,401
218,53.96%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,SI,HEIZEL,CEBALLOS,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
142,35.15%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,PEREZ,EXGLIMAR,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
33,8.17%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,MARTIN,PIERUZZINI,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
7,1.73%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,ALFREDO,COLMENAREZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
4,0.99%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,ARTIGAS,JULIA,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
0,0.00%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,WILLIAN,CALDERA,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
0,0.00%,ALCALDE,16,10,1,161001011,ESCUELA BOLIVARIANA PIRITAL,1,NO,SAMUEL,VIRGUEZ,32.21%,100%,100%,100%,100%,100%,67.79%,100%,0%,100%,192,1,1,1,596,596,404,404,0,404
294,68.21%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,SI,PRIMITIVO,CEDEÑO,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
129,29.93%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,ANTONIA,MUÑOZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
8,1.86%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,MARIA,MARTINEZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
0,0.00%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,HERMES,CORTEZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
0,0.00%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,YMARA,GARCIA,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
0,0.00%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,JOSE,RUIZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
0,0.00%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,SIMON,BRICEÑO,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
0,0.00%,GOBERNADOR,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,GONZALEZ,ORNOBIS,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0.23%,99.77%,211,1,1,1,643,643,432,432,1,431
296,68.52%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,SI,HEIZEL,CEBALLOS,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
119,27.55%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,PEREZ,EXGLIMAR,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
9,2.08%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,MARTIN,PIERUZZINI,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
8,1.85%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,ALFREDO,COLMENAREZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
0,0.00%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,WILLIAN,CALDERA,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
0,0.00%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,ARTIGAS,JULIA,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
0,0.00%,ALCALDE,16,10,1,161001009,ESCUELA BOLIVARIANA QUEBRADA HONDA,1,NO,SAMUEL,VIRGUEZ,32.81%,100%,100%,100%,100%,100%,67.19%,100%,0%,100%,211,1,1,1,643,643,432,432,0,432
261,72.70%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,SI,PRIMITIVO,CEDEÑO,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
80,22.28%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,ANTONIA,MUÑOZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
13,3.62%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,MARIA,MARTINEZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
4,1.11%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,JOSE,RUIZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
1,0.28%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,GONZALEZ,ORNOBIS,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,HERMES,CORTEZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,YMARA,GARCIA,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,SIMON,BRICEÑO,33.94%,100%,100%,100%,100%,100%,66.06%,100%,1.37%,98.63%,187,1,1,1,551,551,364,364,5,359
265,73.41%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,SI,HEIZEL,CEBALLOS,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
80,22.16%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,PEREZ,EXGLIMAR,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
10,2.77%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,MARTIN,PIERUZZINI,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
5,1.39%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,ALFREDO,COLMENAREZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
1,0.28%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,ARTIGAS,JULIA,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
0,0.00%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,WILLIAN,CALDERA,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
0,0.00%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,1,NO,SAMUEL,VIRGUEZ,33.94%,100%,100%,100%,100%,100%,66.06%,100%,0.82%,99.18%,187,1,1,1,551,551,364,364,3,361
265,75.28%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,SI,PRIMITIVO,CEDEÑO,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
74,21.02%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,ANTONIA,MUÑOZ,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
7,1.99%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,MARIA,MARTINEZ,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
4,1.14%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,GONZALEZ,ORNOBIS,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
2,0.57%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,JOSE,RUIZ,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,HERMES,CORTEZ,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,YMARA,GARCIA,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
0,0.00%,GOBERNADOR,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,SIMON,BRICEÑO,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0.56%,99.44%,174,1,1,1,528,528,354,354,2,352
266,75.14%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,SI,HEIZEL,CEBALLOS,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
73,20.62%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,PEREZ,EXGLIMAR,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
7,1.98%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,MARTIN,PIERUZZINI,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
4,1.13%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,ALFREDO,COLMENAREZ,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
4,1.13%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,ARTIGAS,JULIA,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
0,0.00%,ALCALDE,16,10,1,161001010,ESCUELA BOLIVARIANA TOCUYANO,2,NO,WILLIAN,CALDERA,32.95%,100%,100%,100%,100%,100%,67.05%,100%,0%,100%,174,1,1,1,528,528,354,354,0,354
